Day,Time,Event,len(Queue)
1,11:59,Car 54 finish traveling,NA
1,11:59,Car 121 finish traveling,NA
1,12:00,Car 202 finish traveling,NA
1,12:00,Car 219 finish traveling,NA
1,12:01,Car 90 finish traveling,NA
1,12:05,Car 149 departs at charger 68,1
1,12:09,Car 322 departs at charger 70,4
1,12:10,Car 149 finish traveling,NA
1,12:10,Car 50 departs at charger 18,0
1,12:10,Car 397 departs at charger 66,4
1,12:11,Car 14 departs at charger 21,0
1,12:11,Car 250 departs at charger 52,1
1,12:12,Car 397 finish traveling,NA
1,12:14,Car 50 finish traveling,NA
1,12:14,Car 322 finish traveling,NA
1,12:15,Car 250 finish traveling,NA
1,12:15,Car 216 departs at charger 22,0
1,12:16,Car 14 finish traveling,NA
1,12:16,Car 66 departs at charger 23,0
1,12:16,Car 237 departs at charger 60,0
1,12:17,Car 216 finish traveling,NA
1,12:18,Car 199 departs at charger 11,0
1,12:18,Car 164 departs at charger 41,0
1,12:18,Car 1 departs at charger 42,0
1,12:18,Car 187 departs at charger 57,2
1,12:19,Car 187 finish traveling,NA
1,12:19,Car 199 finish traveling,NA
1,12:19,Car 237 finish traveling,NA
1,12:19,Car 152 departs at charger 3,0
1,12:20,Car 66 finish traveling,NA
1,12:20,Car 152 finish traveling,NA
1,12:21,Car 1 finish traveling,NA
1,12:21,Car 72 departs at charger 59,2
1,12:21,Car 72 finish traveling,NA
1,12:22,Car 164 finish traveling,NA
1,12:23,Car 55 departs at charger 1,0
1,12:24,Car 55 finish traveling,NA
1,12:24,Car 362 departs at charger 62,15
1,12:25,Car 242 departs at charger 47,0
1,12:26,Car 362 finish traveling,NA
1,12:29,Car 175 departs at charger 4,0
1,12:30,Car 239 departs at charger 5,0
1,12:31,Car 242 finish traveling,NA
1,12:32,Car 175 finish traveling,NA
1,12:32,Car 239 finish traveling,NA
1,12:33,Car 295 departs at charger 58,2
1,12:33,Car 295 finish traveling,NA
1,12:34,Car 7 departs at charger 20,0
1,12:34,Car 355 departs at charger 73,3
1,12:36,Car 7 finish traveling,NA
1,12:38,Car 324 departs at charger 63,3
1,12:39,Car 355 finish traveling,NA
1,12:40,Car 274 departs at charger 56,1
1,12:41,Car 274 finish traveling,NA
1,12:42,Car 243 departs at charger 50,2
1,12:42,Car 388 departs at charger 80,1
1,12:43,Car 207 departs at charger 10,0
1,12:44,Car 111 departs at charger 79,2
1,12:44,Car 111 finish traveling,NA
1,12:45,Car 243 finish traveling,NA
1,12:45,Car 324 finish traveling,NA
1,12:46,Car 207 finish traveling,NA
1,12:47,Car 217 departs at charger 78,2
1,12:48,Car 317 departs at charger 75,1
1,12:49,Car 217 finish traveling,NA
1,12:49,Car 388 finish traveling,NA
1,12:50,Car 383 departs at charger 68,0
1,12:51,Car 384 departs at charger 67,5
1,12:51,Car 384 finish traveling,NA
1,12:53,Car 317 finish traveling,NA
1,12:54,Car 383 finish traveling,NA
1,12:55,Car 330 departs at charger 66,3
1,12:56,Car 109 departs at charger 24,0
1,12:56,Car 288 departs at charger 52,0
1,12:57,Car 109 finish traveling,NA
1,13:00,Car 330 finish traveling,NA
1,13:01,Car 288 finish traveling,NA
1,13:13,Car 73 departs at charger 29,0
1,13:14,Car 73 finish traveling,NA
1,13:18,Car 263 departs at charger 58,1
1,13:19,Car 263 finish traveling,NA
1,13:22,Car 11 departs at charger 33,0
1,13:25,Car 46 departs at charger 35,0
1,13:25,Car 259 departs at charger 56,0
1,13:27,Car 11 finish traveling,NA
1,13:27,Car 46 finish traveling,NA
1,13:30,Car 259 finish traveling,NA
1,13:38,Car 244 departs at charger 48,0
1,13:40,Car 311 departs at charger 66,2
1,13:40,Car 311 finish traveling,NA
1,13:42,Car 244 finish traveling,NA
1,14:03,Car 271 departs at charger 58,0
1,14:08,Car 120 departs at charger 19,0
1,14:08,Car 120 finish traveling,NA
1,14:09,Car 320 departs at charger 70,3
1,14:10,Car 271 finish traveling,NA
1,14:12,Car 320 finish traveling,NA
1,14:13,Car 114 departs at charger 2,0
1,14:15,Car 114 finish traveling,NA
1,14:21,Car 289 departs at charger 59,1
1,14:21,Car 289 finish traveling,NA
1,14:24,Car 367 departs at charger 62,14
1,14:24,Car 53 departs at charger 76,1
1,14:25,Car 387 departs at charger 66,1
1,14:27,Car 387 finish traveling,NA
1,14:28,Car 53 finish traveling,NA
1,14:29,Car 367 finish traveling,NA
1,14:29,Car 236 departs at charger 13,0
1,14:32,Car 163 departs at charger 7,0
1,14:33,Car 236 finish traveling,NA
1,14:33,Car 178 departs at charger 16,0
1,14:34,Car 163 finish traveling,NA
1,14:34,Car 380 departs at charger 73,2
1,14:35,Car 24 departs at charger 54,0
1,14:37,Car 162 departs at charger 8,0
1,14:37,Car 204 departs at charger 14,0
1,14:38,Car 178 finish traveling,NA
1,14:38,Car 204 finish traveling,NA
1,14:38,Car 351 departs at charger 63,2
1,14:39,Car 380 finish traveling,NA
1,14:39,Car 293 departs at charger 61,5
1,14:40,Car 24 finish traveling,NA
1,14:40,Car 162 finish traveling,NA
1,14:40,Car 351 finish traveling,NA
1,14:40,Car 229 departs at charger 28,0
1,14:42,Car 246 departs at charger 50,1
1,14:42,Car 345 departs at charger 80,0
1,14:43,Car 229 finish traveling,NA
1,14:43,Car 293 finish traveling,NA
1,14:44,Car 246 finish traveling,NA
1,14:44,Car 345 finish traveling,NA
1,14:44,Car 346 departs at charger 79,1
1,14:47,Car 332 departs at charger 78,1
1,14:48,Car 390 departs at charger 75,0
1,14:48,Car 390 finish traveling,NA
1,14:50,Car 346 finish traveling,NA
1,14:51,Car 332 finish traveling,NA
1,14:51,Car 57 departs at charger 9,0
1,14:51,Car 270 departs at charger 53,4
1,14:51,Car 381 departs at charger 67,4
1,14:52,Car 57 finish traveling,NA
1,14:53,Car 270 finish traveling,NA
1,14:56,Car 381 finish traveling,NA
1,15:04,Car 76 departs at charger 25,0
1,15:04,Car 43 departs at charger 49,2
1,15:04,Car 76 finish traveling,NA
1,15:06,Car 43 finish traveling,NA
1,15:07,Car 391 departs at charger 65,5
1,15:09,Car 391 finish traveling,NA
1,15:10,Car 194 departs at charger 26,0
1,15:10,Car 376 departs at charger 66,0
1,15:11,Car 376 finish traveling,NA
1,15:12,Car 194 finish traveling,NA
1,15:20,Car 48 departs at charger 31,0
1,15:20,Car 159 departs at charger 45,2
1,15:20,Car 159 finish traveling,NA
1,15:23,Car 48 finish traveling,NA
1,15:23,Car 82 departs at charger 69,1
1,15:26,Car 82 finish traveling,NA
1,15:27,Car 51 departs at charger 36,0
1,15:27,Car 51 finish traveling,NA
1,15:30,Car 171 departs at charger 37,0
1,15:32,Car 171 finish traveling,NA
1,15:33,Car 192 departs at charger 38,0
1,15:35,Car 95 departs at charger 40,0
1,15:38,Car 192 finish traveling,NA
1,15:39,Car 95 finish traveling,NA
1,15:53,Car 71 departs at charger 44,0
1,15:57,Car 91 departs at charger 43,0
1,15:58,Car 91 finish traveling,NA
1,15:59,Car 71 finish traveling,NA
1,16:09,Car 378 departs at charger 70,2
1,16:14,Car 378 finish traveling,NA
1,16:18,Car 186 departs at charger 57,1
1,16:21,Car 241 departs at charger 59,0
1,16:23,Car 186 finish traveling,NA
1,16:24,Car 379 departs at charger 62,13
1,16:25,Car 241 finish traveling,NA
1,16:28,Car 379 finish traveling,NA
1,16:34,Car 316 departs at charger 73,1
1,16:35,Car 316 finish traveling,NA
1,16:38,Car 356 departs at charger 63,1
1,16:40,Car 356 finish traveling,NA
1,16:42,Car 275 departs at charger 50,0
1,16:44,Car 365 departs at charger 79,0
1,16:45,Car 365 finish traveling,NA
1,16:47,Car 275 finish traveling,NA
1,16:47,Car 396 departs at charger 78,0
1,16:49,Car 396 finish traveling,NA
1,16:51,Car 309 departs at charger 67,3
1,16:51,Car 309 finish traveling,NA
1,18:09,Car 329 departs at charger 70,1
1,18:13,Car 329 finish traveling,NA
1,18:24,Car 375 departs at charger 62,12
1,18:24,Car 308 departs at charger 76,0
1,18:27,Car 308 finish traveling,NA
1,18:28,Car 375 finish traveling,NA
1,18:34,Car 373 departs at charger 73,0
1,18:38,Car 331 departs at charger 63,0
1,18:38,Car 331 finish traveling,NA
1,18:39,Car 373 finish traveling,NA
1,18:39,Car 290 departs at charger 61,4
1,18:43,Car 290 finish traveling,NA
1,18:51,Car 262 departs at charger 53,3
1,18:51,Car 358 departs at charger 67,2
1,18:54,Car 358 finish traveling,NA
1,18:56,Car 262 finish traveling,NA
1,19:04,Car 279 departs at charger 49,1
1,19:04,Car 279 finish traveling,NA
1,19:07,Car 327 departs at charger 65,4
1,19:09,Car 327 finish traveling,NA
1,19:20,Car 254 departs at charger 45,1
1,19:23,Car 318 departs at charger 69,0
1,19:24,Car 254 finish traveling,NA
1,19:27,Car 318 finish traveling,NA
1,20:09,Car 361 departs at charger 70,0
1,20:13,Car 361 finish traveling,NA
1,20:18,Car 261 departs at charger 57,0
1,20:22,Car 261 finish traveling,NA
1,20:24,Car 349 departs at charger 62,11
1,20:27,Car 349 finish traveling,NA
1,20:51,Car 314 departs at charger 67,1
1,20:56,Car 314 finish traveling,NA
1,22:24,Car 374 departs at charger 62,10
1,22:27,Car 374 finish traveling,NA
1,22:39,Car 286 departs at charger 61,3
1,22:41,Car 286 finish traveling,NA
1,22:51,Car 255 departs at charger 53,2
1,22:51,Car 372 departs at charger 67,0
1,22:55,Car 255 finish traveling,NA
1,22:56,Car 372 finish traveling,NA
1,23:04,Car 287 departs at charger 49,0
1,23:07,Car 287 finish traveling,NA
1,23:07,Car 385 departs at charger 65,3
1,23:11,Car 385 finish traveling,NA
1,23:20,Car 303 departs at charger 45,0
1,23:25,Car 303 finish traveling,NA
2,0:00,Car 359 cannot finish charging and depart at charger 62,NA
2,0:00,Car 253 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 258 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 283 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 285 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 305 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 313 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 325 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 333 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 337 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 338 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 339 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 340 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 341 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 344 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 364 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 370 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 393 cannot wait for a charger today and finish traveling,NA
2,0:24,Car 359 finish traveling,NA
1,6:03,Car 363 starts traveling,NA
1,6:04,Car 27 starts traveling,NA
1,6:04,Car 310 starts traveling,NA
1,6:04,Car 357 starts traveling,NA
1,6:06,Car 278 starts traveling,NA
1,6:07,Car 33 starts traveling,NA
1,6:07,Car 84 starts traveling,NA
1,6:07,Car 389 starts traveling,NA
1,6:08,Car 130 starts traveling,NA
1,6:08,Car 130 arrives at charger 19,1
1,6:09,Car 114 starts traveling,NA
1,6:09,Car 310 arrives at charger 70,1
1,6:09,Car 363 arrives at charger 74,1
1,6:10,Car 389 arrives at charger 66,1
1,6:12,Car 13 starts traveling,NA
1,6:12,Car 161 starts traveling,NA
1,6:13,Car 27 arrives at charger 2,1
1,6:14,Car 30 starts traveling,NA
1,6:14,Car 352 starts traveling,NA
1,6:15,Car 25 starts traveling,NA
1,6:15,Car 348 starts traveling,NA
1,6:15,Car 357 arrives at charger 66,1
1,6:16,Car 211 starts traveling,NA
1,6:16,Car 276 starts traveling,NA
1,6:16,Car 377 starts traveling,NA
1,6:17,Car 278 arrives at charger 1,1
1,6:18,Car 33 arrives at charger 11,1
1,6:18,Car 49 starts traveling,NA
1,6:18,Car 114 arrives at charger 2,1
1,6:19,Car 84 arrives at charger 3,1
1,6:19,Car 233 starts traveling,NA
1,6:19,Car 236 starts traveling,NA
1,6:19,Car 247 starts traveling,NA
1,6:20,Car 103 starts traveling,NA
1,6:20,Car 128 starts traveling,NA
1,6:20,Car 190 starts traveling,NA
1,6:20,Car 260 starts traveling,NA
1,6:20,Car 299 starts traveling,NA
1,6:20,Car 323 starts traveling,NA
1,6:21,Car 211 arrives at charger 11,1
1,6:22,Car 65 starts traveling,NA
1,6:22,Car 198 starts traveling,NA
1,6:22,Car 343 starts traveling,NA
1,6:22,Car 352 arrives at charger 66,2
1,6:23,Car 37 starts traveling,NA
1,6:23,Car 161 arrives at charger 1,1
1,6:23,Car 185 starts traveling,NA
1,6:24,Car 13 arrives at charger 62,1
1,6:24,Car 30 arrives at charger 3,1
1,6:24,Car 116 starts traveling,NA
1,6:24,Car 348 arrives at charger 76,1
1,6:24,Car 399 starts traveling,NA
1,6:25,Car 17 starts traveling,NA
1,6:25,Car 163 starts traveling,NA
1,6:25,Car 190 arrives at charger 47,1
1,6:25,Car 206 starts traveling,NA
1,6:25,Car 276 arrives at charger 5,1
1,6:26,Car 17 arrives at charger 4,1
1,6:26,Car 136 starts traveling,NA
1,6:26,Car 399 arrives at charger 62,1
1,6:27,Car 377 arrives at charger 74,1
1,6:28,Car 148 starts traveling,NA
1,6:28,Car 178 starts traveling,NA
1,6:29,Car 25 arrives at charger 12,1
1,6:29,Car 103 arrives at charger 13,1
1,6:29,Car 198 arrives at charger 4,1
1,6:30,Car 12 starts traveling,NA
1,6:30,Car 37 arrives at charger 5,1
1,6:30,Car 247 arrives at charger 12,1
1,6:31,Car 36 starts traveling,NA
1,6:31,Car 45 starts traveling,NA
1,6:31,Car 233 arrives at charger 6,1
1,6:31,Car 394 starts traveling,NA
1,6:32,Car 65 arrives at charger 7,1
1,6:32,Car 128 arrives at charger 13,1
1,6:32,Car 362 starts traveling,NA
1,6:33,Car 49 arrives at charger 16,1
1,6:33,Car 299 arrives at charger 58,1
1,6:34,Car 32 starts traveling,NA
1,6:34,Car 136 arrives at charger 6,1
1,6:34,Car 148 arrives at charger 20,1
1,6:34,Car 155 starts traveling,NA
1,6:34,Car 185 arrives at charger 7,1
1,6:34,Car 204 starts traveling,NA
1,6:34,Car 236 arrives at charger 14,1
1,6:34,Car 323 arrives at charger 73,1
1,6:35,Car 12 arrives at charger 8,1
1,6:35,Car 260 arrives at charger 15,1
1,6:35,Car 353 starts traveling,NA
1,6:35,Car 394 arrives at charger 70,1
1,6:36,Car 162 starts traveling,NA
1,6:36,Car 163 arrives at charger 8,1
1,6:37,Car 116 arrives at charger 14,1
1,6:37,Car 206 arrives at charger 9,1
1,6:38,Car 107 starts traveling,NA
1,6:38,Car 139 starts traveling,NA
1,6:38,Car 230 starts traveling,NA
1,6:38,Car 245 starts traveling,NA
1,6:38,Car 328 starts traveling,NA
1,6:38,Car 343 arrives at charger 63,1
1,6:38,Car 362 arrives at charger 62,2
1,6:39,Car 245 arrives at charger 28,1
1,6:40,Car 122 starts traveling,NA
1,6:40,Car 155 arrives at charger 28,1
1,6:40,Car 353 arrives at charger 79,1
1,6:41,Car 107 arrives at charger 17,1
1,6:41,Car 142 starts traveling,NA
1,6:41,Car 204 arrives at charger 15,1
1,6:42,Car 23 starts traveling,NA
1,6:42,Car 36 arrives at charger 50,1
1,6:42,Car 45 arrives at charger 16,1
1,6:42,Car 178 arrives at charger 17,1
1,6:42,Car 300 starts traveling,NA
1,6:42,Car 302 starts traveling,NA
1,6:42,Car 307 starts traveling,NA
1,6:43,Car 230 arrives at charger 10,1
1,6:43,Car 319 starts traveling,NA
1,6:43,Car 355 starts traveling,NA
1,6:44,Car 229 starts traveling,NA
1,6:44,Car 367 starts traveling,NA
1,6:44,Car 395 starts traveling,NA
1,6:45,Car 120 starts traveling,NA
1,6:45,Car 210 starts traveling,NA
1,6:45,Car 302 arrives at charger 47,1
1,6:46,Car 189 starts traveling,NA
1,6:47,Car 23 arrives at charger 20,1
1,6:47,Car 26 starts traveling,NA
1,6:47,Car 120 arrives at charger 19,1
1,6:47,Car 123 starts traveling,NA
1,6:47,Car 142 arrives at charger 18,1
1,6:47,Car 150 starts traveling,NA
1,6:47,Car 251 starts traveling,NA
1,6:47,Car 319 arrives at charger 73,1
1,6:47,Car 395 arrives at charger 78,1
1,6:48,Car 63 starts traveling,NA
1,6:48,Car 328 arrives at charger 75,1
1,6:48,Car 379 starts traveling,NA
1,6:49,Car 304 starts traveling,NA
1,6:50,Car 32 arrives at charger 63,1
1,6:50,Car 57 starts traveling,NA
1,6:50,Car 99 starts traveling,NA
1,6:50,Car 112 starts traveling,NA
1,6:50,Car 162 arrives at charger 9,1
1,6:50,Car 322 starts traveling,NA
1,6:51,Car 26 arrives at charger 10,1
1,6:51,Car 139 arrives at charger 18,1
1,6:51,Car 210 arrives at charger 30,1
1,6:51,Car 304 arrives at charger 53,1
1,6:51,Car 307 arrives at charger 67,1
1,6:51,Car 324 starts traveling,NA
1,6:53,Car 380 starts traveling,NA
1,6:54,Car 225 starts traveling,NA
1,6:54,Car 235 starts traveling,NA
1,6:54,Car 265 starts traveling,NA
1,6:54,Car 363 departs at charger 74,1
1,6:55,Car 57 arrives at charger 21,1
1,6:55,Car 122 arrives at charger 24,1
1,6:55,Car 229 arrives at charger 30,1
1,6:55,Car 315 starts traveling,NA
1,6:55,Car 389 departs at charger 66,2
1,6:56,Car 99 arrives at charger 21,1
1,6:56,Car 126 starts traveling,NA
1,6:56,Car 150 arrives at charger 24,1
1,6:56,Car 189 arrives at charger 22,1
1,6:56,Car 300 arrives at charger 52,1
1,6:56,Car 355 arrives at charger 73,2
1,6:56,Car 363 finish traveling,NA
1,6:56,Car 389 finish traveling,NA
1,6:57,Car 201 starts traveling,NA
1,6:57,Car 280 starts traveling,NA
1,6:58,Car 38 starts traveling,NA
1,6:58,Car 63 arrives at charger 22,1
1,6:58,Car 100 starts traveling,NA
1,6:58,Car 251 arrives at charger 23,1
1,6:58,Car 367 arrives at charger 62,3
1,6:59,Car 312 starts traveling,NA
1,6:59,Car 379 arrives at charger 62,4
1,7:00,Car 225 arrives at charger 23,1
1,7:00,Car 298 starts traveling,NA
1,7:01,Car 112 arrives at charger 25,1
1,7:01,Car 123 arrives at charger 26,1
1,7:01,Car 194 starts traveling,NA
1,7:01,Car 256 starts traveling,NA
1,7:02,Car 183 starts traveling,NA
1,7:02,Car 298 arrives at charger 52,1
1,7:02,Car 278 departs at charger 1,1
1,7:02,Car 278 finish traveling,NA
1,7:03,Car 38 arrives at charger 26,1
1,7:03,Car 176 starts traveling,NA
1,7:03,Car 371 starts traveling,NA
1,7:03,Car 33 departs at charger 11,1
1,7:04,Car 33 finish traveling,NA
1,7:04,Car 81 starts traveling,NA
1,7:04,Car 126 arrives at charger 25,1
1,7:04,Car 167 starts traveling,NA
1,7:04,Car 256 arrives at charger 29,1
1,7:04,Car 257 starts traveling,NA
1,7:04,Car 322 arrives at charger 70,2
1,7:05,Car 76 starts traveling,NA
1,7:05,Car 133 starts traveling,NA
1,7:06,Car 135 starts traveling,NA
1,7:06,Car 265 arrives at charger 11,1
1,7:06,Car 342 starts traveling,NA
1,7:07,Car 232 starts traveling,NA
1,7:07,Car 257 arrives at charger 29,1
1,7:07,Car 315 arrives at charger 65,1
1,7:07,Car 380 arrives at charger 73,3
1,7:08,Car 133 arrives at charger 27,1
1,7:08,Car 137 starts traveling,NA
1,7:08,Car 183 arrives at charger 45,1
1,7:08,Car 267 starts traveling,NA
1,7:08,Car 280 arrives at charger 1,1
1,7:08,Car 320 starts traveling,NA
1,7:08,Car 326 starts traveling,NA
1,7:09,Car 195 starts traveling,NA
1,7:09,Car 235 arrives at charger 36,1
1,7:09,Car 324 arrives at charger 63,2
1,7:09,Car 335 starts traveling,NA
1,7:09,Car 371 arrives at charger 64,1
1,7:10,Car 176 arrives at charger 64,1
1,7:10,Car 201 arrives at charger 27,1
1,7:10,Car 291 starts traveling,NA
1,7:10,Car 317 starts traveling,NA
1,7:10,Car 378 starts traveling,NA
1,7:10,Car 276 departs at charger 5,1
1,7:10,Car 190 departs at charger 47,1
1,7:10,Car 190 finish traveling,NA
1,7:11,Car 48 starts traveling,NA
1,7:11,Car 76 arrives at charger 45,1
1,7:11,Car 144 starts traveling,NA
1,7:11,Car 193 starts traveling,NA
1,7:11,Car 194 arrives at charger 5,1
1,7:12,Car 15 starts traveling,NA
1,7:12,Car 20 starts traveling,NA
1,7:12,Car 134 starts traveling,NA
1,7:12,Car 276 finish traveling,NA
1,7:12,Car 391 starts traveling,NA
1,7:13,Car 62 starts traveling,NA
1,7:13,Car 100 arrives at charger 31,1
1,7:13,Car 191 starts traveling,NA
1,7:13,Car 193 arrives at charger 32,1
1,7:14,Car 22 starts traveling,NA
1,7:14,Car 134 arrives at charger 32,1
1,7:14,Car 342 arrives at charger 66,2
1,7:14,Car 25 departs at charger 12,1
1,7:15,Car 47 starts traveling,NA
1,7:15,Car 62 arrives at charger 12,1
1,7:15,Car 81 arrives at charger 31,1
1,7:15,Car 167 arrives at charger 33,1
1,7:15,Car 232 arrives at charger 34,1
1,7:15,Car 312 arrives at charger 66,3
1,7:16,Car 25 finish traveling,NA
1,7:16,Car 138 starts traveling,NA
1,7:16,Car 151 starts traveling,NA
1,7:16,Car 270 starts traveling,NA
1,7:16,Car 306 starts traveling,NA
1,7:16,Car 326 arrives at charger 71,1
1,7:16,Car 233 departs at charger 6,1
1,7:17,Car 15 arrives at charger 33,1
1,7:17,Car 127 starts traveling,NA
1,7:17,Car 135 arrives at charger 6,1
1,7:17,Car 172 starts traveling,NA
1,7:17,Car 267 arrives at charger 34,1
1,7:17,Car 320 arrives at charger 70,3
1,7:17,Car 350 starts traveling,NA
1,7:18,Car 144 arrives at charger 38,1
